Wall time,Step,Value
1770980831.8033416,0,5000.0
1770980837.0627766,1,10000.0
1770980842.2859194,2,15000.0
1770980847.6591578,3,20000.0
1770980852.5911758,4,25000.0
1770980857.413513,5,30000.0
1770980862.217657,6,35000.0
1770980867.0699515,7,40000.0
1770980872.000723,8,45000.0
1770980877.0426106,9,50000.0
1770980882.2709022,10,55000.0
1770980887.5715034,11,60000.0
1770980893.0771923,12,65000.0
1770980898.562767,13,70000.0
1770980903.8363292,14,75000.0
1770980910.2995875,15,80000.0
1770980916.8546803,16,85000.0
1770980923.0726264,17,90000.0
1770980927.8945053,18,95000.0
1770980932.5541022,19,100000.0
1770980937.7148595,20,105000.0
1770980942.9649842,21,110000.0
1770980948.0989552,22,115000.0
1770980953.2568562,23,120000.0
1770980958.466525,24,125000.0
1770980964.096978,25,130000.0
1770980968.9616735,26,135000.0
1770980974.0399714,27,140000.0
1770980979.0719001,28,145000.0
1770980985.27028,29,150000.0
1770980990.4519663,30,155000.0
1770980995.6348522,31,160000.0
1770981000.7131941,32,165000.0
1770981005.6117964,33,170000.0
1770981010.6229815,34,175000.0
1770981015.7009764,35,180000.0
1770981020.7695842,36,185000.0
1770981025.8857858,37,190000.0
1770981031.0593076,38,195000.0
1770981036.2665262,39,200000.0
1770981041.5138888,40,205000.0
1770981046.7603924,41,210000.0
1770981052.148252,42,215000.0
1770981057.3216588,43,220000.0
1770981062.6689262,44,225000.0
1770981068.1111932,45,230000.0
1770981072.8156846,46,235000.0
1770981077.9396374,47,240000.0
1770981083.5141633,48,245000.0
1770981088.7616565,49,250000.0
1770981093.6403675,50,255000.0
1770981098.5261836,51,260000.0
1770981103.3741941,52,265000.0
1770981108.2916503,53,270000.0
1770981113.2382665,54,275000.0
1770981118.1943386,55,280000.0
1770981123.2754152,56,285000.0
1770981128.3224964,57,290000.0
1770981133.4693942,58,295000.0
1770981138.6542788,59,300000.0
1770981143.7948203,60,305000.0
1770981149.0131316,61,310000.0
1770981154.0406625,62,315000.0
1770981158.790643,63,320000.0
1770981164.0773802,64,325000.0
1770981169.257951,65,330000.0
1770981174.3996925,66,335000.0
1770981179.757928,67,340000.0
1770981184.5837398,68,345000.0
1770981189.703288,69,350000.0
1770981195.003991,70,355000.0
1770981200.2871494,71,360000.0
1770981205.4602163,72,365000.0
1770981210.5912206,73,370000.0
1770981215.5965621,74,375000.0
1770981220.0798943,75,380000.0
1770981225.0275953,76,385000.0
1770981230.235877,77,390000.0
1770981235.235614,78,395000.0
1770981240.5615642,79,400000.0
1770981245.2091165,80,405000.0
1770981250.0681343,81,410000.0
1770981255.3243515,82,415000.0
1770981260.3872664,83,420000.0
1770981265.5043795,84,425000.0
1770981270.5923235,85,430000.0
1770981275.5303333,86,435000.0
1770981280.9348593,87,440000.0
1770981286.1818898,88,445000.0
1770981290.9012115,89,450000.0
1770981296.1165464,90,455000.0
1770981301.1302454,91,460000.0
1770981306.5824552,92,465000.0
1770981311.7638714,93,470000.0
1770981317.2236793,94,475000.0
1770981322.5907483,95,480000.0
1770981327.7942333,96,485000.0
1770981333.1116369,97,490000.0
1770981338.4021482,98,495000.0
1770981343.7159357,99,500000.0
