Wall time,Step,Value
1770982484.2979386,0,11314.5068359375
1770982486.621939,1,10551.876953125
1770982488.919916,2,11529.0
1770982491.4328732,3,9761.8125
1770982494.0107143,4,8757.671875
1770982496.6200275,5,7505.37109375
1770982499.574984,6,8722.8984375
1770982502.2592404,7,12608.9580078125
1770982513.153286,8,9803.2275390625
1770982524.5846436,9,7554.00439453125
1770982530.4855845,10,11051.2626953125
1770982539.285739,11,14940.8193359375
1770982548.7914324,12,6622.56103515625
1770982551.6591644,13,5277.46240234375
1770982554.502526,14,2953.60693359375
1770982557.2729437,15,3583.252197265625
1770982560.3879037,16,6012.43798828125
1770982565.488569,17,5238.25390625
1770982569.9882636,18,3188.388427734375
1770982573.2619872,19,3542.413330078125
1770982576.7289429,20,4105.44873046875
1770982580.1318603,21,5893.78125
1770982585.7701237,22,3110.947509765625
1770982599.5258007,23,4306.56591796875
1770982608.324168,24,2451.263427734375
1770982620.7844238,25,1900.4661865234375
1770982626.6416843,26,2870.2158203125
1770982631.4181237,27,2323.145263671875
1770982635.378145,28,2896.604736328125
1770982642.0005474,29,4030.66455078125
1770982657.512099,30,3542.306640625
1770982665.5176632,31,2715.21875
1770982677.876512,32,2386.803466796875
1770982682.2339635,33,2518.375732421875
1770982690.1048574,34,4241.13818359375
1770982694.4617617,35,1812.375
1770982701.9152584,36,2314.124755859375
1770982705.7261689,37,2609.112548828125
1770982709.8273053,38,2959.712646484375
1770982718.3801136,39,3646.905029296875
1770982724.8562276,40,2474.149658203125
1770982731.118368,41,2739.764404296875
1770982735.8775709,42,2442.4287109375
1770982752.3527427,43,2165.1005859375
1770982758.3505797,44,2081.837646484375
1770982763.9971557,45,2714.244140625
1770982767.4177508,46,2961.220947265625
1770982771.619885,47,1721.7464599609375
1770982776.0444417,48,3184.9365234375
1770982779.330519,49,1776.57275390625
1770982783.1024957,50,2828.474853515625
1770982787.040666,51,3497.109130859375
1770982790.3839204,52,2387.01611328125
1770982795.6983953,53,2781.564697265625
1770982798.8889475,54,2508.19140625
1770982801.8835802,55,3691.3134765625
1770982806.4892788,56,3569.65869140625
1770982811.1659038,57,2944.442138671875
1770982814.4385707,58,2795.504150390625
1770982817.8608947,59,2870.290283203125
1770982821.5093498,60,5017.01806640625
1770982824.828437,61,1455.7293701171875
1770982828.5881557,62,2812.163818359375
1770982831.8978324,63,2294.919677734375
1770982835.2958014,64,1931.4315185546875
1770982839.0763545,65,3179.315185546875
1770982842.835131,66,3556.21435546875
1770982846.5359888,67,2746.241943359375
1770982850.5265443,68,2871.062744140625
1770982856.2003503,69,3092.3779296875
1770982859.3615339,70,2671.39111328125
1770982862.6665144,71,3025.39892578125
1770982867.1691513,72,3102.427734375
1770982871.0062547,73,1919.060791015625
1770982874.211914,74,2674.0771484375
1770982878.079705,75,3115.5732421875
1770982881.7579172,76,4263.48583984375
1770982885.6096125,77,2722.376953125
1770982888.7849662,78,2305.185791015625
1770982894.427398,79,4159.64697265625
1770982898.705574,80,3170.254150390625
1770982902.0585275,81,2586.26123046875
1770982905.7229998,82,3796.57568359375
1770982909.1601675,83,3405.06298828125
1770982915.08692,84,2361.802734375
1770982918.2505076,85,2047.005126953125
1770982921.7974315,86,2643.152099609375
1770982926.3565438,87,2555.880859375
1770982930.806895,88,3091.393798828125
1770982934.008485,89,2352.79296875
1770982937.312917,90,2328.861328125
1770982940.3135176,91,3466.5859375
1770982943.7984636,92,1791.4617919921875
1770982947.6762695,93,2528.23095703125
1770982954.826869,94,2614.1259765625
1770982961.8347914,95,3060.743408203125
1770982965.4451904,96,2626.953857421875
1770982968.9240975,97,3370.76416015625
1770982972.586995,98,2020.5968017578125
1770982980.712971,99,2280.23681640625
1770982984.9055524,100,2642.521728515625
1770982989.1643476,101,2513.780517578125
1770982993.8883102,102,2174.337158203125
1770982998.3051252,103,2698.849609375
1770983008.2826612,104,1994.422607421875
1770983012.2372797,105,2528.701904296875
1770983015.9959686,106,3321.8876953125
1770983020.5163937,107,2759.552001953125
1770983025.4216495,108,2696.004150390625
1770983028.73434,109,5927.4140625
1770983033.1839478,110,2647.606689453125
1770983036.7987332,111,2668.087646484375
1770983039.8586175,112,2560.948974609375
1770983043.8959625,113,2761.560302734375
1770983050.7222054,114,3208.8466796875
1770983054.6242473,115,1767.0709228515625
1770983058.4085732,116,2277.342529296875
1770983063.8699484,117,2200.041015625
1770983067.1210058,118,2498.681396484375
1770983071.2103424,119,2766.130615234375
1770983083.3063,120,2054.12890625
1770983086.3237805,121,1439.9102783203125
1770983089.5835629,122,2833.62158203125
1770983094.0055714,123,4381.67724609375
1770983097.6064813,124,1528.0653076171875
1770983101.430595,125,3542.926025390625
1770983105.829465,126,2505.60498046875
1770983109.0387714,127,3192.822998046875
1770983113.0820532,128,3262.929931640625
1770983118.4331675,129,2920.374755859375
1770983123.0835233,130,2023.60986328125
