Wall time,Step,Value
1770997934.7131946,0,18.545454025268555
1770997937.825162,1,27.133333206176758
1770997941.0563655,2,34.92307662963867
1770997944.252044,3,33.69230651855469
1770997947.454637,4,43.70000076293945
1770997950.500583,5,34.61538314819336
1770997953.5014017,6,40.79999923706055
1770997956.7042983,7,54.375
1770997959.7758684,8,54.5
1770997962.9295633,9,55.75
1770997966.1640718,10,78.33333587646484
1770997969.3416293,11,77.66666412353516
1770997972.5909297,12,84.0
1770997975.8152263,13,86.4000015258789
1770997978.8553057,14,89.0
1770997982.1286156,15,119.0
1770997985.5719898,16,93.5999984741211
1770997989.235674,17,84.0
1770997993.1739008,18,106.25
1770997997.0667686,19,123.5
1770998000.936157,20,89.5999984741211
1770998005.1375115,21,108.80000305175781
1770998009.3094463,22,126.0
1770998013.4021297,23,143.6666717529297
1770998017.4062774,24,90.5999984741211
1770998021.3660989,25,110.0
1770998025.1447089,26,139.0
1770998029.0962203,27,242.0
1770998032.513415,28,169.3333282470703
1770998035.815709,29,179.0
1770998039.200827,30,248.5
1770998042.5825126,31,536.0
1770998046.1797247,32,303.0
1770998049.5626588,33,233.0
1770998052.768417,34,241.5
1770998056.23005,35,346.5
1770998059.5680363,36,349.5
1770998063.037786,37,918.0
1770998066.6307502,38,1000.0
1770998069.900719,39,1000.0
1770998073.510336,40,1000.0
1770998076.7935905,41,1000.0
1770998080.4295802,42,1000.0
1770998083.8760302,43,1000.0
1770998087.0693164,44,772.0
1770998090.9867449,45,1000.0
1770998094.3881545,46,1000.0
1770998097.6089337,47,1000.0
1770998101.063479,48,1000.0
1770998104.3002477,49,1000.0
1770998107.5443392,50,737.0
1770998110.8952765,51,1000.0
1770998114.5813985,52,1000.0
1770998118.0787086,53,1000.0
1770998121.7246387,54,1000.0
1770998124.9917436,55,1000.0
1770998128.3652883,56,1000.0
1770998131.685772,57,1000.0
1770998135.057022,58,1000.0
1770998139.9496665,59,1000.0
1770998145.6331184,60,1000.0
1770998150.652752,61,1000.0
1770998155.6683216,62,1000.0
1770998160.6337342,63,1000.0
1770998165.6746511,64,1000.0
1770998170.4275682,65,599.0
1770998174.97919,66,542.0
1770998179.8361726,67,190.0
1770998184.6461282,68,610.0
1770998190.1419706,69,1000.0
1770998194.9093986,70,1000.0
1770998199.8091078,71,887.0
1770998205.926307,72,1000.0
1770998209.2036593,73,1000.0
1770998212.5858111,74,1000.0
1770998216.5406144,75,1000.0
1770998219.629757,76,1000.0
1770998223.001162,77,502.0
1770998226.2376838,78,1000.0
1770998229.9775136,79,1000.0
1770998233.8340576,80,1000.0
1770998236.7425852,81,422.0
1770998239.8397484,82,588.0
1770998243.1701853,83,1000.0
1770998246.4672413,84,1000.0
1770998249.6274426,85,1000.0
1770998253.0725644,86,1000.0
1770998256.3780155,87,1000.0
1770998260.1587546,88,1000.0
1770998263.9511154,89,1000.0
1770998267.335643,90,1000.0
1770998270.7492862,91,1000.0
1770998274.0924277,92,1000.0
1770998277.2743504,93,1000.0
1770998280.548757,94,1000.0
1770998283.5954528,95,1000.0
1770998286.880391,96,1000.0
1770998290.0264137,97,1000.0
1770998293.2802231,98,1000.0
1770998296.5158176,99,1000.0
