Wall time,Step,Value
1770974713.1254246,0,37.6363639831543
1770974713.7909455,1,66.83333587646484
1770974714.5380118,2,46.0
1770974715.242032,3,80.5999984741211
1770974715.9529762,4,99.80000305175781
1770974716.622533,5,147.0
1770974717.3723032,6,94.19999694824219
1770974718.0613043,7,86.4000015258789
1770974718.8065004,8,91.0
1770974719.4823864,9,116.0
1770974720.17913,10,91.19999694824219
1770974720.855245,11,111.80000305175781
1770974721.5486712,12,104.25
1770974722.2196164,13,157.3333282470703
1770974722.8909612,14,186.6666717529297
1770974723.5875869,15,182.3333282470703
1770974724.2321413,16,200.0
1770974724.9500947,17,167.6666717529297
1770974725.6719959,18,200.0
1770974726.406045,19,147.0
1770974727.140476,20,138.3333282470703
1770974727.8369277,21,148.3333282470703
1770974728.663876,22,155.3333282470703
1770974729.6296566,23,180.0
1770974730.389354,24,200.0
1770974731.1192992,25,200.0
1770974731.8577943,26,200.0
1770974732.5466857,27,200.0
1770974733.25482,28,200.0
1770974733.9516535,29,174.0
1770974734.653074,30,150.0
1770974735.3856337,31,182.0
1770974736.06568,32,162.6666717529297
1770974736.7954268,33,161.6666717529297
1770974737.4747827,34,118.0
1770974738.1826892,35,152.0
1770974738.8446786,36,148.6666717529297
1770974739.500572,37,200.0
1770974740.2018807,38,129.25
1770974740.8585594,39,124.5
1770974741.5525172,40,127.5
1770974742.1804757,41,143.0
1770974742.8250275,42,126.25
1770974743.5038488,43,164.3333282470703
1770974744.2011597,44,139.6666717529297
1770974744.911697,45,171.6666717529297
1770974745.5666673,46,200.0
1770974746.2652678,47,158.0
1770974747.0076232,48,157.0
1770974747.7072265,49,189.6666717529297
1770974748.3536603,50,159.6666717529297
1770974749.0289638,51,150.0
1770974749.7057421,52,180.6666717529297
1770974750.451561,53,149.75
1770974751.1144047,54,173.3333282470703
1770974751.81038,55,181.0
1770974752.4977202,56,181.6666717529297
1770974753.2044463,57,174.3333282470703
1770974753.8732622,58,139.3333282470703
1770974754.531726,59,137.0
1770974755.2152102,60,132.75
1770974755.9234753,61,115.0
1770974756.667418,62,125.75
1770974757.393291,63,119.0
1770974758.1702638,64,139.0
1770974758.9370944,65,144.6666717529297
1770974759.6416268,66,157.6666717529297
1770974760.3781474,67,170.6666717529297
1770974761.1237829,68,199.3333282470703
1770974761.8049407,69,200.0
1770974762.5325227,70,200.0
1770974763.2850704,71,194.3333282470703
1770974763.9934847,72,180.0
1770974764.742874,73,178.3333282470703
1770974765.4262755,74,179.3333282470703
1770974766.1294525,75,187.0
1770974766.8186889,76,168.3333282470703
1770974767.506592,77,168.6666717529297
1770974768.1920252,78,195.6666717529297
1770974768.8900146,79,200.0
1770974769.5854561,80,200.0
1770974770.2257369,81,200.0
1770974770.911922,82,200.0
1770974771.6872709,83,200.0
1770974772.401374,84,200.0
1770974773.1391356,85,193.3333282470703
1770974773.836013,86,200.0
1770974774.4972634,87,200.0
1770974775.2284427,88,200.0
1770974775.9072504,89,200.0
1770974776.5785916,90,200.0
1770974777.3425722,91,200.0
1770974778.1018136,92,200.0
1770974778.8534694,93,200.0
1770974779.6037252,94,200.0
1770974780.2970128,95,200.0
1770974781.0501735,96,180.6666717529297
1770974781.7213855,97,169.3333282470703
1770974782.38274,98,147.6666717529297
1770974783.0695498,99,119.75
