Wall time,Step,Value
1770974610.0197942,0,30.846153259277344
1770974610.2593508,1,40.099998474121094
1770974610.4953432,2,36.3636360168457
1770974610.732251,3,24.705883026123047
1770974610.9482338,4,19.454545974731445
1770974611.1960835,5,18.772727966308594
1770974611.428096,6,17.65217399597168
1770974611.6621573,7,17.782608032226562
1770974611.9069002,8,19.571428298950195
1770974612.118737,9,19.714284896850586
1770974612.3418744,10,22.94444465637207
1770974612.5936086,11,25.875
1770974612.81035,12,24.294116973876953
1770974613.023512,13,25.875
1770974613.2572563,14,25.25
1770974613.4932747,15,25.9375
1770974613.7357857,16,37.272727966308594
1770974613.9486198,17,31.615385055541992
1770974614.1921797,18,57.25
1770974614.4526222,19,70.33333587646484
1770974614.6830244,20,29.714284896850586
1770974614.9057462,21,40.272727966308594
1770974615.1280086,22,29.285715103149414
1770974615.3600824,23,29.64285659790039
1770974615.5939875,24,45.44444274902344
1770974615.8334508,25,69.33333587646484
1770974616.0874863,26,116.25
1770974616.3224294,27,57.85714340209961
1770974616.5392506,28,66.66666412353516
1770974616.7652686,29,87.0
1770974616.9784687,30,59.71428680419922
1770974617.2189958,31,66.66666412353516
1770974617.4295814,32,58.71428680419922
1770974617.6993213,33,61.25
1770974617.9634802,34,96.80000305175781
1770974618.211813,35,65.0
1770974618.4641945,36,80.5
1770974618.6853824,37,75.83333587646484
1770974618.920122,38,96.5999984741211
1770974619.154191,39,73.5
1770974619.4039047,40,77.83333587646484
1770974619.685812,41,70.57142639160156
1770974619.9139862,42,69.33333587646484
1770974620.1572943,43,94.4000015258789
1770974620.3889482,44,87.4000015258789
1770974620.6964355,45,71.5
1770974620.9818165,46,61.85714340209961
1770974621.2425866,47,105.5
1770974621.543776,48,96.4000015258789
1770974621.8336184,49,85.5
1770974622.1030025,50,102.5
1770974622.3634481,51,110.75
1770974622.603972,52,89.5999984741211
1770974622.8535626,53,111.75
1770974623.117174,54,118.5
1770974623.4428482,55,113.0
1770974623.7025356,56,157.6666717529297
1770974623.9780772,57,188.0
1770974624.2552617,58,200.0
1770974624.5505311,59,197.0
1770974624.8387742,60,200.0
1770974625.1219726,61,193.6666717529297
1770974625.428033,62,195.0
1770974625.713087,63,200.0
1770974625.9855633,64,190.0
1770974626.2527788,65,171.3333282470703
1770974626.5146973,66,164.6666717529297
1770974626.7490659,67,200.0
1770974626.967489,68,200.0
1770974627.2287283,69,153.6666717529297
1770974627.449924,70,135.3333282470703
1770974627.763507,71,155.3333282470703
1770974628.0294254,72,123.75
1770974628.2752182,73,174.6666717529297
1770974628.5211678,74,162.0
1770974628.7773294,75,124.5
1770974629.0229876,76,85.5999984741211
1770974629.2505803,77,88.0
1770974629.5108957,78,81.5999984741211
1770974629.7411435,79,80.4000015258789
1770974630.0297775,80,86.4000015258789
1770974630.273978,81,78.5
1770974630.5373907,82,92.19999694824219
1770974630.775088,83,90.4000015258789
1770974631.0243638,84,88.4000015258789
1770974631.263359,85,82.19999694824219
1770974631.5041757,86,96.5999984741211
1770974631.7511451,87,100.0
1770974632.005217,88,100.0
1770974632.2449744,89,85.19999694824219
1770974632.487831,90,100.5
1770974632.710524,91,106.25
1770974632.9600606,92,102.5999984741211
1770974633.1953256,93,81.19999694824219
1770974633.490768,94,86.0
1770974633.7440753,95,77.5
1770974633.9767325,96,77.83333587646484
1770974634.2134495,97,80.5999984741211
1770974634.4339218,98,82.0
1770974634.6690788,99,84.19999694824219
