Wall time,Step,Value
1770974661.8614178,0,26.1875
1770974662.0928369,1,41.29999923706055
1770974662.319261,2,71.5
1770974662.5492363,3,62.57143020629883
1770974662.788475,4,98.0
1770974663.0010207,5,89.80000305175781
1770974663.2406678,6,70.66666412353516
1770974663.473552,7,101.0
1770974663.7204487,8,93.80000305175781
1770974663.958059,9,162.3333282470703
1770974664.2364798,10,158.0
1770974664.4661021,11,136.6666717529297
1770974664.7101634,12,151.6666717529297
1770974664.9338188,13,139.6666717529297
1770974665.1863961,14,143.6666717529297
1770974665.4399426,15,151.0
1770974665.7054589,16,170.6666717529297
1770974665.9326057,17,200.0
1770974666.177875,18,177.0
1770974666.4583604,19,178.3333282470703
1770974666.688481,20,200.0
1770974666.9264324,21,200.0
1770974667.1686192,22,200.0
1770974667.41883,23,200.0
1770974667.6406896,24,200.0
1770974667.8547888,25,200.0
1770974668.0590322,26,200.0
1770974668.268611,27,200.0
1770974668.4993267,28,200.0
1770974668.734281,29,200.0
1770974668.9601662,30,200.0
1770974669.2235532,31,200.0
1770974669.471993,32,200.0
1770974669.7022812,33,200.0
1770974669.9275205,34,200.0
1770974670.1368926,35,200.0
1770974670.35257,36,200.0
1770974670.598769,37,200.0
1770974670.8281534,38,200.0
1770974671.047161,39,200.0
1770974671.262516,40,200.0
1770974671.4930158,41,200.0
1770974671.7211723,42,200.0
1770974671.963678,43,200.0
1770974672.182782,44,200.0
1770974672.384398,45,200.0
1770974672.617455,46,200.0
1770974672.8707583,47,200.0
1770974673.101245,48,200.0
1770974673.3478727,49,200.0
1770974673.5847952,50,200.0
1770974673.7923014,51,200.0
1770974674.017969,52,200.0
1770974674.2528248,53,200.0
1770974674.4643166,54,200.0
1770974674.6710277,55,200.0
1770974674.883433,56,200.0
1770974675.1142092,57,200.0
1770974675.3419392,58,200.0
1770974675.5654788,59,200.0
1770974675.798337,60,200.0
1770974676.0738583,61,200.0
1770974676.3094206,62,200.0
1770974676.5238528,63,200.0
1770974676.7807548,64,200.0
1770974677.0002189,65,200.0
1770974677.2172794,66,200.0
1770974677.4331727,67,200.0
1770974677.681112,68,200.0
1770974678.0292525,69,200.0
1770974678.2645571,70,200.0
1770974678.4941592,71,200.0
1770974678.72914,72,200.0
1770974678.9777894,73,200.0
1770974679.1915634,74,200.0
1770974679.4075792,75,200.0
1770974679.6125617,76,200.0
1770974679.8368292,77,200.0
1770974680.0602894,78,200.0
1770974680.2672584,79,200.0
1770974680.4901562,80,200.0
1770974680.7224503,81,200.0
1770974680.9429264,82,200.0
1770974681.1698399,83,200.0
1770974681.4264472,84,200.0
1770974681.6483924,85,200.0
1770974681.8609135,86,200.0
1770974682.1000645,87,200.0
1770974682.321952,88,200.0
1770974682.556631,89,200.0
1770974682.802922,90,200.0
1770974683.0352752,91,200.0
1770974683.2627656,92,200.0
1770974683.5127728,93,200.0
1770974683.7415068,94,200.0
1770974683.9719763,95,200.0
1770974684.2068496,96,200.0
1770974684.4482777,97,200.0
1770974684.6803997,98,200.0
1770974684.8933096,99,200.0
